start_date,median_date,end_date,spread,pollster,n,party,pct
2019-01-22,2019-01-23,2019-01-23,2,Infratest dimap,1051.0,gruene,0.2
2019-01-17,2019-01-20,2019-01-23,7,Emnid,2017.0,gruene,0.19
2019-01-16,2019-01-20,2019-01-23,8,GMS,1003.0,gruene,0.19
2019-01-18,2019-01-20,2019-01-21,4,INSA,2044.0,gruene,0.195
2019-01-14,2019-01-16,2019-01-18,5,Forsa,2503.0,gruene,0.19
2019-01-05,2019-01-12,2019-01-17,13,Allensbach,1249.0,gruene,0.18
2019-01-10,2019-01-14,2019-01-16,7,Emnid,1448.0,gruene,0.18
2019-01-11,2019-01-13,2019-01-14,4,INSA,2028.0,gruene,0.18
2019-01-07,2019-01-10,2019-01-11,5,Forsa,2504.0,gruene,0.19
2019-01-08,2019-01-10,2019-01-10,3,Forschungsgruppe Wahlen,1267.0,gruene,0.21
2019-01-07,2019-01-08,2019-01-09,3,Infratest dimap,1505.0,gruene,0.2
2019-01-03,2019-01-06,2019-01-09,7,Emnid,1964.0,gruene,0.18
2019-01-01,2019-01-05,2019-01-08,8,Civey,11881.0,gruene,0.18100000000000002
2019-01-05,2019-01-06,2019-01-07,3,INSA,2056.0,gruene,0.17
2019-01-02,2019-01-04,2019-01-04,3,Forsa,1503.0,gruene,0.19
2019-01-02,2019-01-03,2019-01-03,2,INSA,1026.0,gruene,0.18
2018-12-21,2018-12-25,2018-12-27,7,YouGov,1665.0,gruene,0.18
2018-12-20,2018-12-21,2018-12-21,2,INSA,1029.0,gruene,0.19
2018-12-17,2018-12-19,2018-12-21,5,Forsa,2504.0,gruene,0.2
2018-12-13,2018-12-17,2018-12-19,7,Emnid,1889.0,gruene,0.19
2018-12-14,2018-12-16,2018-12-17,4,INSA,2077.0,gruene,0.18
2018-12-10,2018-12-13,2018-12-14,5,Forsa,2507.0,gruene,0.19
2018-12-11,2018-12-13,2018-12-13,3,Forschungsgruppe Wahlen,1268.0,gruene,0.19
2018-12-11,2018-12-12,2018-12-12,2,Infratest dimap,1048.0,gruene,0.2
2018-12-06,2018-12-09,2018-12-12,7,Emnid,1997.0,gruene,0.2
2018-12-06,2018-12-09,2018-12-12,7,GMS,1005.0,gruene,0.19
2018-12-01,2018-12-07,2018-12-12,12,Allensbach,1295.0,gruene,0.19
2018-12-08,2018-12-09,2018-12-10,3,INSA,2047.0,gruene,0.17
2018-12-07,2018-12-09,2018-12-09,3,Forsa,1506.0,gruene,0.19
2018-12-03,2018-12-05,2018-12-06,4,Forsa,2006.0,gruene,0.22
2018-12-03,2018-12-05,2018-12-05,3,Infratest dimap,1502.0,gruene,0.2
2018-11-29,2018-12-03,2018-12-05,7,Emnid,2469.0,gruene,0.19
2018-11-30,2018-12-02,2018-12-03,4,INSA,2069.0,gruene,0.18
2018-11-24,2018-11-29,2018-12-03,10,Civey,10041.0,gruene,0.19899999999999998
2018-11-26,2018-11-29,2018-11-30,5,Forsa,2505.0,gruene,0.22
2018-11-27,2018-11-28,2018-11-28,2,Infratest dimap,1052.0,gruene,0.21
2018-11-22,2018-11-25,2018-11-28,7,Emnid,1531.0,gruene,0.19
2018-11-23,2018-11-25,2018-11-27,5,YouGov,1580.0,gruene,0.21
2018-11-23,2018-11-25,2018-11-26,4,INSA,2062.0,gruene,0.19
2018-11-19,2018-11-21,2018-11-23,5,Forsa,2507.0,gruene,0.23
2018-11-20,2018-11-21,2018-11-22,3,Forschungsgruppe Wahlen,1336.0,gruene,0.22
2018-11-15,2018-11-19,2018-11-21,7,Emnid,2361.0,gruene,0.21
2018-11-16,2018-11-18,2018-11-19,4,INSA,2047.0,gruene,0.2
2018-11-12,2018-11-15,2018-11-16,5,Forsa,2503.0,gruene,0.23
2018-11-02,2018-11-09,2018-11-15,14,Allensbach,1242.0,gruene,0.19
2018-11-12,2018-11-13,2018-11-14,3,Infratest dimap,1506.0,gruene,0.23
2018-11-08,2018-11-11,2018-11-14,7,Emnid,1987.0,gruene,0.21
2018-11-09,2018-11-11,2018-11-12,4,INSA,2070.0,gruene,0.2
2018-11-05,2018-11-07,2018-11-09,5,Forsa,2504.0,gruene,0.23
2018-11-06,2018-11-07,2018-11-08,3,Forschungsgruppe Wahlen,1200.0,gruene,0.22
2018-11-05,2018-11-07,2018-11-07,3,Emnid,1518.0,gruene,0.22
2018-11-02,2018-11-04,2018-11-05,4,INSA,3138.0,gruene,0.19
2018-10-29,2018-11-02,2018-11-05,8,Civey,10005.0,gruene,0.19399999999999998
2018-10-28,2018-11-01,2018-11-04,8,YouGov,1542.0,gruene,0.21
2018-10-29,2018-11-01,2018-11-02,5,Forsa,2502.0,gruene,0.24
2018-10-25,2018-10-28,2018-10-31,7,Emnid,1815.0,gruene,0.21
2018-10-26,2018-10-28,2018-10-29,4,INSA,2052.0,gruene,0.2
2018-10-22,2018-10-24,2018-10-26,5,Forsa,2509.0,gruene,0.21
2018-10-18,2018-10-22,2018-10-24,7,Emnid,1905.0,gruene,0.2
2018-10-19,2018-10-21,2018-10-22,4,INSA,2061.0,gruene,0.19
2018-10-15,2018-10-18,2018-10-19,5,Forsa,2502.0,gruene,0.21
2018-10-16,2018-10-18,2018-10-18,3,Forschungsgruppe Wahlen,1117.0,gruene,0.2
2018-10-16,2018-10-17,2018-10-17,2,Infratest dimap,1040.0,gruene,0.19
2018-10-11,2018-10-14,2018-10-17,7,Emnid,1609.0,gruene,0.19
2018-10-12,2018-10-14,2018-10-15,4,INSA,2061.0,gruene,0.17
2018-10-08,2018-10-10,2018-10-12,5,Forsa,2504.0,gruene,0.19
2018-09-28,2018-10-05,2018-10-11,14,Allensbach,1259.0,gruene,0.15
2018-10-08,2018-10-10,2018-10-10,3,Infratest dimap,1508.0,gruene,0.17
2018-10-04,2018-10-08,2018-10-10,7,Emnid,1899.0,gruene,0.17
2018-10-04,2018-10-08,2018-10-10,7,GMS,1007.0,gruene,0.16
2018-10-05,2018-10-07,2018-10-08,4,INSA,2054.0,gruene,0.15
2018-10-01,2018-10-04,2018-10-05,5,Forsa,2002.0,gruene,0.18
2018-09-27,2018-09-30,2018-10-02,6,Emnid,1515.0,gruene,0.16
2018-09-28,2018-09-30,2018-10-01,4,INSA,2041.0,gruene,0.145
2018-09-24,2018-09-28,2018-10-01,8,Civey,11904.0,gruene,0.157
2018-09-24,2018-09-26,2018-09-28,5,Forsa,2501.0,gruene,0.17
2018-09-25,2018-09-26,2018-09-27,3,Forschungsgruppe Wahlen,1260.0,gruene,0.17
2018-09-20,2018-09-24,2018-09-26,7,Emnid,1902.0,gruene,0.15
2018-09-20,2018-09-24,2018-09-26,7,GMS,1005.0,gruene,0.15
2018-09-21,2018-09-24,2018-09-25,5,YouGov,1504.0,gruene,0.14
2018-09-21,2018-09-23,2018-09-24,4,INSA,2051.0,gruene,0.145
2018-09-17,2018-09-20,2018-09-21,5,Forsa,2502.0,gruene,0.16
2018-09-19,2018-09-20,2018-09-19,1,INSA,1040.0,gruene,0.145
2018-09-17,2018-09-18,2018-09-19,3,Infratest dimap,1035.0,gruene,0.15
2018-09-13,2018-09-16,2018-09-19,7,Emnid,2368.0,gruene,0.14
2018-09-14,2018-09-16,2018-09-17,4,INSA,2054.0,gruene,0.13
2018-09-10,2018-09-12,2018-09-14,5,Forsa,2507.0,gruene,0.16
2018-09-11,2018-09-12,2018-09-13,3,Forschungsgruppe Wahlen,1339.0,gruene,0.16
2018-09-01,2018-09-08,2018-09-13,13,Allensbach,1258.0,gruene,0.125
2018-09-06,2018-09-10,2018-09-12,7,Emnid,1978.0,gruene,0.13
2018-09-07,2018-09-09,2018-09-10,4,INSA,2042.0,gruene,0.135
2018-09-04,2018-09-08,2018-09-10,7,GMS,1003.0,gruene,0.14
2018-09-03,2018-09-06,2018-09-07,5,Forsa,2507.0,gruene,0.15
2018-09-03,2018-09-04,2018-09-05,3,Infratest dimap,1502.0,gruene,0.14
2018-08-30,2018-09-02,2018-09-05,7,Emnid,2472.0,gruene,0.14
2018-08-31,2018-09-02,2018-09-03,4,INSA,2069.0,gruene,0.135
2018-08-27,2018-08-29,2018-08-31,5,Forsa,2503.0,gruene,0.16
2018-08-28,2018-08-29,2018-08-30,3,Forschungsgruppe Wahlen,1216.0,gruene,0.14
2018-08-23,2018-08-27,2018-08-29,7,Emnid,2390.0,gruene,0.14
2018-08-24,2018-08-27,2018-08-28,5,YouGov,1538.0,gruene,0.13
2018-08-24,2018-08-26,2018-08-27,4,INSA,2079.0,gruene,0.135
2018-08-20,2018-08-23,2018-08-24,5,Forsa,2502.0,gruene,0.15
2018-08-20,2018-08-21,2018-08-22,3,Infratest dimap,1047.0,gruene,0.14
2018-08-16,2018-08-19,2018-08-22,7,Emnid,1891.0,gruene,0.15
2018-08-16,2018-08-19,2018-08-20,5,INSA,3129.0,gruene,0.135
2018-08-13,2018-08-15,2018-08-17,5,Forsa,2503.0,gruene,0.15
2018-08-09,2018-08-13,2018-08-15,7,Emnid,2942.0,gruene,0.15
2018-08-10,2018-08-12,2018-08-13,4,INSA,2034.0,gruene,0.125
2018-08-06,2018-08-09,2018-08-10,5,Forsa,2505.0,gruene,0.15
2018-08-07,2018-08-09,2018-08-09,3,Forschungsgruppe Wahlen,1294.0,gruene,0.15
2018-07-27,2018-08-03,2018-08-09,14,Allensbach,1295.0,gruene,0.125
2018-08-02,2018-08-05,2018-08-08,7,Emnid,2502.0,gruene,0.15
2018-07-31,2018-08-04,2018-08-07,8,Civey,11907.0,gruene,0.14
2018-08-03,2018-08-05,2018-08-06,4,INSA,2096.0,gruene,0.125
2018-07-30,2018-08-01,2018-08-03,5,Forsa,2508.0,gruene,0.13
2018-07-30,2018-08-01,2018-08-01,3,Infratest dimap,1508.0,gruene,0.15
2018-07-26,2018-07-30,2018-08-01,7,Emnid,2478.0,gruene,0.15
2018-07-25,2018-07-28,2018-07-31,7,GMS,1005.0,gruene,0.13
2018-07-27,2018-07-29,2018-07-30,4,INSA,2074.0,gruene,0.12
2018-07-23,2018-07-26,2018-07-27,5,Forsa,2505.0,gruene,0.13
2018-07-24,2018-07-25,2018-07-25,2,Infratest dimap,1047.0,gruene,0.15
2018-07-19,2018-07-22,2018-07-25,7,Emnid,2001.0,gruene,0.14
2018-07-20,2018-07-22,2018-07-24,5,YouGov,1520.0,gruene,0.12
2018-07-20,2018-07-22,2018-07-23,4,INSA,2056.0,gruene,0.12
2018-07-16,2018-07-18,2018-07-20,5,Forsa,2505.0,gruene,0.13
2018-07-12,2018-07-16,2018-07-18,7,Emnid,2476.0,gruene,0.12
2018-07-13,2018-07-15,2018-07-16,4,INSA,2084.0,gruene,0.13
2018-07-09,2018-07-12,2018-07-13,5,Forsa,2505.0,gruene,0.13
2018-07-09,2018-07-11,2018-07-12,4,Forschungsgruppe Wahlen,1340.0,gruene,0.14
2018-07-05,2018-07-08,2018-07-11,7,Emnid,2368.0,gruene,0.12
2018-07-01,2018-07-07,2018-07-12,12,Allensbach,1295.0,gruene,0.12
2018-07-05,2018-07-08,2018-07-11,7,GMS,1006.0,gruene,0.12
2018-07-06,2018-07-08,2018-07-09,4,INSA,2061.0,gruene,0.12
2018-07-02,2018-07-04,2018-07-06,5,Forsa,2502.0,gruene,0.13
2018-07-03,2018-07-04,2018-07-04,2,Infratest dimap,1505.0,gruene,0.14
2018-06-28,2018-07-02,2018-07-04,7,Emnid,1894.0,gruene,0.12
2018-06-29,2018-07-01,2018-07-02,4,INSA,2089.0,gruene,0.12
2018-06-25,2018-06-28,2018-06-29,5,Forsa,2508.0,gruene,0.12
2018-06-25,2018-06-27,2018-06-28,4,Forschungsgruppe Wahlen,1290.0,gruene,0.14
2018-06-21,2018-06-25,2018-06-28,8,Emnid,1954.0,gruene,0.12
2018-06-25,2018-06-26,2018-06-26,2,Infratest dimap,1025.0,gruene,0.13
2018-06-22,2018-06-24,2018-06-26,5,YouGov,1525.0,gruene,0.12
2018-06-19,2018-06-23,2018-06-26,8,Civey,10033.0,gruene,0.127
2018-06-22,2018-06-24,2018-06-25,4,INSA,2036.0,gruene,0.11
2018-06-18,2018-06-20,2018-06-22,5,Forsa,2503.0,gruene,0.13
2018-06-14,2018-06-18,2018-06-20,7,Emnid,2336.0,gruene,0.12
2018-06-15,2018-06-17,2018-06-18,4,INSA,2060.0,gruene,0.11
2018-06-14,2018-06-15,2018-06-15,2,Forsa,1001.0,gruene,0.14
2018-06-11,2018-06-12,2018-06-13,3,Forsa,1501.0,gruene,0.12
2018-06-11,2018-06-12,2018-06-13,3,Infratest dimap,1506.0,gruene,0.13
2018-06-07,2018-06-10,2018-06-13,7,Emnid,2310.0,gruene,0.11
2018-06-01,2018-06-08,2018-06-13,13,Allensbach,1279.0,gruene,0.11
2018-06-08,2018-06-10,2018-06-11,4,INSA,2038.0,gruene,0.11
2018-06-04,2018-06-06,2018-06-08,5,Forsa,2504.0,gruene,0.12
2018-06-05,2018-06-06,2018-06-07,3,Forschungsgruppe Wahlen,1284.0,gruene,0.13
2018-05-30,2018-06-03,2018-06-06,8,Emnid,1950.0,gruene,0.12
2018-06-01,2018-06-03,2018-06-04,4,INSA,2067.0,gruene,0.11
2018-05-28,2018-05-31,2018-06-01,5,Forsa,2506.0,gruene,0.12
2018-05-25,2018-05-27,2018-05-29,5,YouGov,1556.0,gruene,0.11
2018-05-24,2018-05-27,2018-05-29,6,Emnid,1397.0,gruene,0.13
2018-05-22,2018-05-26,2018-05-29,8,Civey,11925.0,gruene,0.12
2018-05-25,2018-05-27,2018-05-28,4,INSA,2062.0,gruene,0.115
2018-05-22,2018-05-24,2018-05-25,4,Forsa,2002.0,gruene,0.13
2018-05-17,2018-05-21,2018-05-23,7,Emnid,1946.0,gruene,0.13
2018-05-18,2018-05-21,2018-05-22,5,INSA,2044.0,gruene,0.115
2018-05-14,2018-05-17,2018-05-18,5,Forsa,2502.0,gruene,0.12
2018-05-15,2018-05-17,2018-05-17,3,Forschungsgruppe Wahlen,1200.0,gruene,0.12
2018-05-14,2018-05-15,2018-05-16,3,Infratest dimap,1009.0,gruene,0.13
2018-05-11,2018-05-14,2018-05-16,6,GMS,1003.0,gruene,0.12
2018-05-09,2018-05-13,2018-05-16,8,Emnid,2030.0,gruene,0.13
2018-05-11,2018-05-13,2018-05-14,4,INSA,2098.0,gruene,0.115
2018-05-07,2018-05-09,2018-05-11,5,Forsa,2004.0,gruene,0.13
2018-05-07,2018-05-08,2018-05-08,2,Infratest dimap,1507.0,gruene,0.13
2018-05-03,2018-05-06,2018-05-08,6,Emnid,1489.0,gruene,0.12
2018-04-24,2018-05-01,2018-05-08,15,Allensbach,1253.0,gruene,0.11
2018-05-04,2018-05-06,2018-05-07,4,INSA,2065.0,gruene,0.115
2018-04-30,2018-05-03,2018-05-04,5,Forsa,2003.0,gruene,0.11
2018-04-26,2018-04-29,2018-05-02,7,Emnid,1507.0,gruene,0.12
2018-04-27,2018-04-29,2018-04-30,4,INSA,2097.0,gruene,0.115
2018-04-23,2018-04-25,2018-04-27,5,Forsa,2507.0,gruene,0.13
2018-04-24,2018-04-25,2018-04-26,3,Forschungsgruppe Wahlen,1285.0,gruene,0.13
2018-04-20,2018-04-23,2018-04-26,7,GMS,1005.0,gruene,0.12
2018-04-19,2018-04-23,2018-04-25,7,Emnid,2350.0,gruene,0.12
2018-04-20,2018-04-23,2018-04-24,5,YouGov,1573.0,gruene,0.12
2018-04-20,2018-04-22,2018-04-23,4,INSA,2091.0,gruene,0.12
2018-04-16,2018-04-19,2018-04-20,5,Forsa,2503.0,gruene,0.13
2018-04-16,2018-04-17,2018-04-18,3,Infratest dimap,1039.0,gruene,0.12
2018-04-12,2018-04-15,2018-04-18,7,Emnid,2437.0,gruene,0.12
2018-04-03,2018-04-11,2018-04-17,15,Allensbach,1279.0,gruene,0.11
2018-04-13,2018-04-15,2018-04-16,4,INSA,2054.0,gruene,0.115
2018-04-09,2018-04-11,2018-04-13,5,Forsa,2506.0,gruene,0.12
2018-04-10,2018-04-11,2018-04-12,3,Forschungsgruppe Wahlen,1159.0,gruene,0.14
2018-04-05,2018-04-09,2018-04-11,7,Emnid,1786.0,gruene,0.11
2018-04-06,2018-04-08,2018-04-09,4,INSA,2048.0,gruene,0.115
2018-04-03,2018-04-05,2018-04-06,4,Forsa,2005.0,gruene,0.11
2018-03-29,2018-04-02,2018-04-05,8,Emnid,1414.0,gruene,0.12
2018-04-03,2018-04-04,2018-04-04,2,Infratest dimap,1503.0,gruene,0.12
2018-03-23,2018-03-30,2018-04-04,13,pollytix,1386.0,gruene,0.1
2018-03-29,2018-03-30,2018-03-31,3,INSA,1074.0,gruene,0.1
2018-03-26,2018-03-28,2018-03-29,4,Forsa,2003.0,gruene,0.12
2018-03-22,2018-03-26,2018-03-28,7,Emnid,1982.0,gruene,0.12
2018-03-23,2018-03-26,2018-03-27,5,YouGov,1579.0,gruene,0.11
2018-03-20,2018-03-24,2018-03-27,8,Civey,11868.0,gruene,0.11900000000000001
2018-03-23,2018-03-25,2018-03-26,4,INSA,2051.0,gruene,0.105
2018-03-19,2018-03-22,2018-03-23,5,Forsa,2502.0,gruene,0.12
2018-03-20,2018-03-21,2018-03-21,2,Infratest dimap,1038.0,gruene,0.12
2018-03-16,2018-03-19,2018-03-21,6,GMS,1003.0,gruene,0.11
2018-03-15,2018-03-18,2018-03-21,7,Emnid,1972.0,gruene,0.12
2018-03-16,2018-03-18,2018-03-19,4,INSA,2066.0,gruene,0.105
2018-03-12,2018-03-14,2018-03-16,5,Forsa,2502.0,gruene,0.11
2018-03-13,2018-03-14,2018-03-15,3,Forschungsgruppe Wahlen,1214.0,gruene,0.12
2018-03-02,2018-03-09,2018-03-15,14,Allensbach,1256.0,gruene,0.11
2018-03-08,2018-03-12,2018-03-14,7,Emnid,1959.0,gruene,0.11
2018-03-09,2018-03-11,2018-03-12,4,INSA,2033.0,gruene,0.11
2018-03-05,2018-03-08,2018-03-09,5,Forsa,2507.0,gruene,0.13
2018-03-01,2018-03-04,2018-03-07,7,Emnid,1869.0,gruene,0.12
2018-03-05,2018-03-06,2018-03-05,1,INSA,1052.0,gruene,0.12
2018-03-04,2018-03-05,2018-03-05,2,Forsa,1502.0,gruene,0.12
2018-02-26,2018-02-28,2018-03-02,5,Forsa,2505.0,gruene,0.12
2018-02-26,2018-02-28,2018-02-28,3,Infratest dimap,1502.0,gruene,0.11
2018-02-26,2018-02-28,2018-02-28,3,YouGov,1585.0,gruene,0.12
2018-02-22,2018-02-26,2018-02-28,7,Emnid,1890.0,gruene,0.12
2018-02-20,2018-02-24,2018-02-27,8,Civey,11878.0,gruene,0.126
2018-02-23,2018-02-25,2018-02-26,4,INSA,1063.0,gruene,0.12
2018-02-19,2018-02-22,2018-02-23,5,Forsa,2506.0,gruene,0.12
2018-02-20,2018-02-22,2018-02-22,3,Forschungsgruppe Wahlen,1360.0,gruene,0.12
2018-02-20,2018-02-21,2018-02-21,2,Infratest dimap,1052.0,gruene,0.12
2018-02-15,2018-02-18,2018-02-21,7,Emnid,1985.0,gruene,0.11
2018-02-13,2018-02-17,2018-02-20,8,Civey,11909.0,gruene,0.125
2018-02-16,2018-02-18,2018-02-19,4,INSA,2040.0,gruene,0.13
2018-02-12,2018-02-14,2018-02-16,5,Forsa,2501.0,gruene,0.13
2018-02-13,2018-02-14,2018-02-15,3,Infratest dimap,1001.0,gruene,0.13
2018-02-02,2018-02-09,2018-02-15,14,Allensbach,1271.0,gruene,0.12
2018-02-08,2018-02-12,2018-02-14,7,Emnid,1478.0,gruene,0.11
2018-02-09,2018-02-12,2018-02-13,5,Civey,11841.0,gruene,0.128
2018-02-09,2018-02-11,2018-02-12,4,INSA,2608.0,gruene,0.13
2018-02-05,2018-02-08,2018-02-09,5,Forsa,1000.0,gruene,0.13
2018-02-07,2018-02-08,2018-02-08,2,Forsa,1003.0,gruene,0.13
2018-02-01,2018-02-04,2018-02-07,7,Emnid,1226.0,gruene,0.11
2018-02-01,2018-02-04,2018-02-07,7,GMS,1007.0,gruene,0.13
2018-02-02,2018-02-04,2018-02-05,4,INSA,2034.0,gruene,0.125
2018-01-29,2018-01-31,2018-02-02,5,Forsa,2507.0,gruene,0.13
2018-01-30,2018-01-31,2018-02-01,3,Forschungsgruppe Wahlen,1302.0,gruene,0.14
2018-01-29,2018-01-31,2018-01-31,3,Infratest dimap,1502.0,gruene,0.11
2018-01-25,2018-01-29,2018-01-31,7,Emnid,1247.0,gruene,0.11
2018-01-26,2018-01-28,2018-01-29,4,INSA,2073.0,gruene,0.11
2018-01-22,2018-01-25,2018-01-26,5,Forsa,2505.0,gruene,0.12
2018-01-22,2018-01-23,2018-01-24,3,Infratest dimap,1043.0,gruene,0.11
2018-01-18,2018-01-21,2018-01-24,7,Emnid,1513.0,gruene,0.11
2018-01-19,2018-01-21,2018-01-23,5,YouGov,1566.0,gruene,0.1
2018-01-22,2018-01-23,2018-01-22,1,Forsa,1282.0,gruene,0.12
2018-01-22,2018-01-23,2018-01-22,1,INSA,1169.0,gruene,0.1
2018-01-15,2018-01-17,2018-01-19,5,Forsa,2501.0,gruene,0.12
2018-01-16,2018-01-17,2018-01-18,3,Forschungsgruppe Wahlen,1332.0,gruene,0.12
2018-01-05,2018-01-12,2018-01-18,14,Allensbach,1221.0,gruene,0.105
2018-01-15,2018-01-17,2018-01-17,3,Forsa,1504.0,gruene,0.12
2018-01-11,2018-01-15,2018-01-17,7,Emnid,1419.0,gruene,0.1
2018-01-12,2018-01-14,2018-01-15,4,INSA,2000.0,gruene,0.1
2018-01-08,2018-01-11,2018-01-12,5,Forsa,2501.0,gruene,0.12
2018-01-04,2018-01-07,2018-01-10,7,Emnid,1899.0,gruene,0.11
2018-01-05,2018-01-07,2018-01-08,4,INSA,2028.0,gruene,0.1
2017-12-11,2017-12-26,2018-01-08,29,Civey,11880.0,gruene,0.111
2018-01-02,2018-01-04,2018-01-05,4,Forsa,2503.0,gruene,0.12
2018-01-02,2018-01-03,2018-01-03,2,Infratest dimap,1506.0,gruene,0.11
2017-12-21,2017-12-28,2018-01-03,14,Emnid,1440.0,gruene,0.12
2017-12-29,2018-01-01,2018-01-02,5,INSA,2012.0,gruene,0.1
2017-12-27,2017-12-30,2018-01-02,7,GMS,1005.0,gruene,0.11
2017-12-25,2017-12-26,2017-12-27,3,YouGov,1489.0,gruene,0.1
2017-12-21,2017-12-22,2017-12-22,2,INSA,2203.0,gruene,0.095
2017-12-18,2017-12-20,2017-12-22,5,Forsa,2504.0,gruene,0.12
2017-12-14,2017-12-18,2017-12-20,7,Emnid,1861.0,gruene,0.11
2017-12-15,2017-12-17,2017-12-18,4,INSA,2031.0,gruene,0.1
2017-12-11,2017-12-14,2017-12-15,5,Forsa,2501.0,gruene,0.12
2017-12-01,2017-12-08,2017-12-14,14,Allensbach,1443.0,gruene,0.115
2017-12-11,2017-12-12,2017-12-13,3,Infratest dimap,1029.0,gruene,0.12
2017-12-07,2017-12-10,2017-12-13,7,Emnid,1865.0,gruene,0.11
2017-12-08,2017-12-10,2017-12-11,4,INSA,2013.0,gruene,0.105
2017-12-09,2017-12-10,2017-12-10,2,Forsa,1566.0,gruene,0.12
2017-12-04,2017-12-06,2017-12-08,5,Forsa,2500.0,gruene,0.12
2017-12-05,2017-12-06,2017-12-07,3,Forschungsgruppe Wahlen,1353.0,gruene,0.12
2017-12-04,2017-12-06,2017-12-06,3,Infratest dimap,1504.0,gruene,0.11
2017-11-30,2017-12-04,2017-12-06,7,Emnid,1880.0,gruene,0.11
2017-11-30,2017-12-03,2017-12-05,6,Civey,11936.0,gruene,0.11
2017-12-01,2017-12-03,2017-12-04,4,INSA,2063.0,gruene,0.1
2017-11-28,2017-11-30,2017-12-01,4,GMS,1010.0,gruene,0.1
2017-11-27,2017-11-30,2017-12-01,5,Forsa,2502.0,gruene,0.13
2017-11-23,2017-11-26,2017-11-29,7,Emnid,1888.0,gruene,0.1
2017-11-24,2017-11-26,2017-11-28,5,YouGov,1570.0,gruene,0.1
2017-11-21,2017-11-25,2017-11-28,8,Civey,10024.0,gruene,0.11
2017-11-24,2017-11-26,2017-11-27,4,INSA,2003.0,gruene,0.1
2017-11-22,2017-11-25,2017-11-27,6,Allensbach,1299.0,gruene,0.11
2017-11-20,2017-11-22,2017-11-24,5,Forsa,2508.0,gruene,0.12
2017-11-20,2017-11-22,2017-11-23,4,Emnid,1225.0,gruene,0.1
2017-11-21,2017-11-22,2017-11-22,2,INSA,1069.0,gruene,0.1
2017-11-20,2017-11-21,2017-11-21,2,Civey,5044.0,gruene,0.11900000000000001
2017-11-20,2017-11-20,2017-11-20,1,Forsa,1789.0,gruene,0.12
2017-11-20,2017-11-20,2017-11-20,1,Infratest dimap,1011.0,gruene,0.11
2017-11-20,2017-11-20,2017-11-20,1,INSA,1034.0,gruene,0.1
2017-11-17,2017-11-18,2017-11-19,3,INSA,2027.0,gruene,0.095
2017-11-13,2017-11-16,2017-11-17,5,Forsa,2505.0,gruene,0.11
2017-11-14,2017-11-16,2017-11-16,3,Forschungsgruppe Wahlen,1303.0,gruene,0.12
2017-11-10,2017-11-13,2017-11-15,6,Infratest dimap,1382.0,gruene,0.11
2017-11-09,2017-11-12,2017-11-15,7,Emnid,1842.0,gruene,0.11
2017-11-10,2017-11-12,2017-11-13,4,INSA,2049.0,gruene,0.09
2017-11-06,2017-11-08,2017-11-10,5,Forsa,2506.0,gruene,0.1
2017-11-06,2017-11-08,2017-11-08,3,Infratest dimap,1505.0,gruene,0.11
2017-11-02,2017-11-06,2017-11-08,7,Emnid,1392.0,gruene,0.1
2017-11-03,2017-11-05,2017-11-06,4,INSA,2023.0,gruene,0.085
2017-10-27,2017-11-02,2017-11-06,11,Civey,10012.0,gruene,0.102
2017-10-30,2017-11-02,2017-11-03,5,Forsa,2005.0,gruene,0.1
2017-10-26,2017-10-29,2017-10-30,5,Emnid,1476.0,gruene,0.11
2017-10-27,2017-10-28,2017-10-28,2,INSA,1024.0,gruene,0.1
2017-10-23,2017-10-25,2017-10-27,5,Forsa,2500.0,gruene,0.11
2017-10-24,2017-10-25,2017-10-26,3,Forschungsgruppe Wahlen,1325.0,gruene,0.11
2017-10-19,2017-10-23,2017-10-25,7,Emnid,2296.0,gruene,0.1
2017-10-23,2017-10-23,2017-10-23,1,INSA,1002.0,gruene,0.09
2017-10-16,2017-10-19,2017-10-20,5,Forsa,2503.0,gruene,0.1
2017-10-07,2017-10-13,2017-10-19,13,Allensbach,1454.0,gruene,0.095
2017-10-16,2017-10-17,2017-10-18,3,Infratest dimap,1026.0,gruene,0.11
2017-10-12,2017-10-15,2017-10-18,7,Emnid,2304.0,gruene,0.1
2017-10-12,2017-10-15,2017-10-18,7,GMS,1005.0,gruene,0.09
2017-10-13,2017-10-15,2017-10-16,4,INSA,2011.0,gruene,0.095
2017-10-09,2017-10-11,2017-10-13,5,Forsa,2501.0,gruene,0.11
2017-10-10,2017-10-11,2017-10-12,3,Forschungsgruppe Wahlen,1180.0,gruene,0.11
2017-10-09,2017-10-11,2017-10-11,3,Infratest dimap,1506.0,gruene,0.1
2017-10-05,2017-10-09,2017-10-11,7,Emnid,1960.0,gruene,0.1
2017-10-06,2017-10-08,2017-10-09,4,INSA,2015.0,gruene,0.09
2017-10-02,2017-10-05,2017-10-06,5,Forsa,2001.0,gruene,0.11
2017-09-28,2017-10-01,2017-10-04,7,Emnid,1490.0,gruene,0.09
2017-09-25,2017-09-27,2017-09-29,5,Forsa,2005.0,gruene,0.1
2017-09-27,2017-09-28,2017-09-28,2,INSA,1071.0,gruene,0.1
2017-09-26,2017-09-27,2017-09-28,3,Forschungsgruppe Wahlen,1425.0,gruene,0.11
2017-09-25,2017-09-27,2017-09-27,3,Emnid,1038.0,gruene,0.1
2021-09-03,2021-09-05,2021-09-06,4,INSA,2052.0,other,0.05
